"zip","id","formattedAddress","addressLine1","addressLine2","city","state","zipCode","county","latitude","longitude","propertyType","listingType","bedrooms","bathrooms","squareFootage","lotSize","yearBuilt","status","price","listedDate","removedDate","daysOnMarket"
"1","5800-Brinkwater-Blvd,-Unit-1,-Columbus,-OH-43026","5800 Brinkwater Blvd, Unit 1, Columbus, OH 43026","5800 Brinkwater Blvd","Unit 1","Columbus","OH","43026","Franklin",39.9931,-83.1625,"Single Family",NA,3,2,1545,NA,NA,"Inactive",1455,"2022-12-11T18:35:00.000Z","2022-12-19T03:50:09.732Z",8
"1","5157-Scioto-Darby-Rd,-Hilliard,-OH-43026","5157 Scioto Darby Rd, Hilliard, OH 43026","5157 Scioto Darby Rd",NA,"Hilliard","OH","43026","Franklin",40.025,-83.1533,"Single Family",NA,3,1,1056,NA,NA,"Inactive",1750,"2021-09-16T02:37:25.571Z","2022-12-16T03:49:07.726Z",457
"1","3491-Patcon-Way,-Hilliard,-OH-43026","3491 Patcon Way, Hilliard, OH 43026","3491 Patcon Way",NA,"Hilliard","OH","43026","Franklin",40.0244,-83.1301,"Single Family",NA,3,2.5,1200,10454,1996,"Inactive",2400,"2022-11-06T16:26:08.000Z","2022-12-14T03:48:35.119Z",38
"1","4554-Moraine-Ave,-Hilliard,-OH-43026","4554 Moraine Ave, Hilliard, OH 43026","4554 Moraine Ave",NA,"Hilliard","OH","43026","Franklin",40.0228,-83.1359,"Single Family",NA,3,1,950,8712,1959,"Inactive",1895,"2022-11-25T20:52:59.000Z","2022-12-13T03:48:43.906Z",18
"1","2578-Hilliard-Place-Dr,-Hilliard,-OH-43026","2578 Hilliard Place Dr, Hilliard, OH 43026","2578 Hilliard Place Dr",NA,"Hilliard","OH","43026","Franklin",40.0043,-83.1592,"Townhouse",NA,3,2,NA,NA,2017,"Inactive",1895,"2021-12-10T02:20:45.000Z","2022-12-11T03:49:11.946Z",367
"1","4707-Nadine-Park-Dr,-Hilliard,-OH-43026","4707 Nadine Park Dr, Hilliard, OH 43026","4707 Nadine Park Dr",NA,"Hilliard","OH","43026","Franklin",40.0466,-83.1827,"Single Family",NA,4,3.5,3034,14375,2003,"Inactive",2875,"2022-09-20T04:09:09.000Z","2022-12-09T03:49:46.703Z",80
"1","2075-Arway-Dr,-Hilliard,-OH-43026","2075 Arway Dr, Hilliard, OH 43026","2075 Arway Dr",NA,"Hilliard","OH","43026","Franklin",39.9928,-83.1487,"Apartment",NA,NA,1,NA,NA,1987,"Inactive",749,"2021-12-10T02:20:45.000Z","2022-12-08T03:49:52.224Z",364
"1","5005-Crestbury-Ct,-Columbus,-OH-43026","5005 Crestbury Ct, Columbus, OH 43026","5005 Crestbury Ct",NA,"Columbus","OH","43026","Franklin",39.9997,-83.14,"Single Family",NA,3,2.5,1664,NA,NA,"Inactive",2130,"2022-09-29T15:21:39.000Z","2022-12-08T03:49:52.224Z",70
"1","3617-Hilliards-Station-Rd,-Unit-3617,-Hilliard,-OH-43026","3617 Hilliards Station Rd, Unit 3617, Hilliard, OH 43026","3617 Hilliards Station Rd","Unit 3617","Hilliard","OH","43026","Franklin",40.0225,-83.1098,"Condo",NA,1,1,912,NA,NA,"Inactive",1100,"2022-11-07T17:04:52.000Z","2022-11-24T03:48:39.824Z",17
"1","3847-Outer-St,-Hilliard,-OH-43026","3847 Outer St, Hilliard, OH 43026","3847 Outer St",NA,"Hilliard","OH","43026","Franklin",40.031,-83.1438,"Single Family",NA,4,2,1612,NA,1958,"Inactive",2250,"2022-10-29T03:12:28.294Z","2022-11-22T03:48:42.914Z",25
"1","4946-Stoneybrook-Blvd,-Unit-15C,-Hilliard,-OH-43026","4946 Stoneybrook Blvd, Unit 15C, Hilliard, OH 43026","4946 Stoneybrook Blvd","Unit 15C","Hilliard","OH","43026","Franklin",40.0173,-83.144,"Condo",NA,2,2,839,NA,NA,"Inactive",1500,"2022-10-10T03:35:44.000Z","2022-11-15T03:48:21.353Z",37
"1","5176-Frisco-Dr,-Columbus,-OH-43026","5176 Frisco Dr, Columbus, OH 43026","5176 Frisco Dr",NA,"Columbus","OH","43026","Franklin",40.0165,-83.1499,"Single Family",NA,3,2.5,1630,NA,NA,"Inactive",2000,"2022-10-19T06:47:58.000Z","2022-11-13T03:48:09.373Z",25
"1","5176-Frisco-Dr,-Hilliard,-OH-43026","5176 Frisco Dr, Hilliard, OH 43026","5176 Frisco Dr",NA,"Hilliard","OH","43026","Franklin",40.0165,-83.1499,"Single Family",NA,3,2.5,1630,NA,NA,"Inactive",2000,"2022-10-18T16:03:19.000Z","2022-11-12T03:48:53.949Z",25
"1","2591-Goldenstrand-Dr,-Hilliard,-OH-43026","2591 Goldenstrand Dr, Hilliard, OH 43026","2591 Goldenstrand Dr",NA,"Hilliard","OH","43026","Franklin",40.0051,-83.1725,"Apartment",NA,NA,1,NA,NA,1996,"Inactive",1124,"2021-09-16T23:39:33.000Z","2022-11-08T03:45:47.303Z",418
